,Month_Start,VIX,CFFCI_Risk,High_Yield_Credit_Spread,AAII_Bull,AAII_Bear,AAII_N,UMich
816,2020-11-01,24.9955,-0.6711197639424668,4.5252380952380955,0.463512,0.27546725,0.18804474999999995,76.9
817,2020-12-01,22.37409090909091,-0.715366030369314,3.8686956521739133,0.4604006,0.2492312,0.2111694,80.7
818,2021-01-01,24.91,-0.7185011768963705,3.608636363636364,0.41799633333333336,0.348379,0.0696173333333333,79.0
819,2021-02-01,23.140526315789476,-0.6896277997056119,3.526190476190476,0.43948624999999997,0.27754075,0.16194549999999996,76.8
820,2021-03-01,21.84304347826087,-0.6789890389796432,3.5473913043478262,0.4739115,0.232538,0.24137349999999996,84.9
821,2021-04-01,17.416190476190476,-0.7069492819051078,3.119545454545454,0.5036216,0.22874819999999998,0.2748734,88.3
822,2021-05-01,19.7605,-0.7438848033036555,3.3338095238095242,0.385716,0.2569855,0.12873049999999997,82.9
823,2021-06-01,16.956818181818182,-0.7733449319810447,3.174545454545455,0.41459175,0.22483750000000002,0.18975424999999996,85.5
824,2021-07-01,17.603333333333335,-0.7643121473491008,3.17304347826087,0.38364159999999997,0.2564656,0.127176,81.2
825,2021-08-01,17.472727272727273,-0.7461819182478335,3.321363636363636,0.36443475000000003,0.32817450000000004,0.03626024999999997,70.3
826,2021-09-01,19.824761904761903,-0.7421708780152892,3.117272727272727,0.3256256,0.35947019999999996,-0.033844600000000044,72.8
827,2021-10-01,17.871428571428574,-0.7111906546221511,3.149090909090909,0.375258,0.31433625,0.060921750000000004,71.7
828,2021-11-01,18.50047619047619,-0.621324482661222,3.2245454545454546,0.40537199999999995,0.282366,0.12300599999999996,67.4
829,2021-12-01,21.354545454545455,-0.5875002487705132,3.1273913043478263,0.2977102,0.3532768,-0.0555666,70.6
830,2022-01-01,23.181,-0.59675285444811,3.2247619047619045,0.25440925,0.4282235,-0.17381425,67.2
831,2022-02-01,25.748421052631578,-0.5172101710338103,3.646,0.233737,0.4399725,-0.20623549999999996,62.8
832,2022-03-01,26.968695652173913,-0.4047517475282245,3.7886956521739132,0.283084,0.3999598,-0.1168758,59.4
833,2022-04-01,24.3735,-0.3548488735209272,3.4863636363636363,0.18964,0.4825605,-0.2929205,65.2
834,2022-05-01,29.313636363636363,-0.26903549645157426,4.487727272727273,0.24253575,0.51445725,-0.2719215,58.4
835,2022-06-01,28.23318181818182,-0.198471923239083,4.87,0.2269338,0.49660960000000004,-0.2696758,50.0
836,2022-07-01,24.995238095238093,-0.234736546071144,5.300909090909091,0.258955,0.45406375,-0.19510874999999994,51.5
837,2022-08-01,22.169565217391302,-0.28905124553957773,4.526521739130435,0.30935999999999997,0.38769975,-0.07833974999999997,58.2
838,2022-09-01,27.34181818181818,-0.1733737537915566,4.985454545454545,0.207594,0.5427044,-0.3351103999999999,58.6
839,2022-10-01,30.005714285714287,-0.133093596617792,4.998095238095238,0.23368125,0.53140375,-0.29772249999999995,59.9
840,2022-11-01,23.29909090909091,-0.20615202150561526,4.676818181818182,0.29491725,0.4009385,-0.10602124999999997,56.7
841,2022-12-01,21.784285714285716,-0.2472977134173806,4.383913043478261,0.24058799999999997,0.4535838,-0.21299579999999999,59.8
842,2023-01-01,20.16904761904762,-0.35306515993647375,4.1463636363636365,0.2596975,0.379159,-0.11946149999999997,64.9
843,2023-02-01,20.1205,-0.36287107064961127,4.2005,0.3079125,0.317408,-0.009495500000000025,66.9
844,2023-03-01,21.644347826086957,-0.2277088426913198,4.691304347826088,0.22176200000000001,0.4588412,-0.2370792,62.0
845,2023-04-01,17.817894736842106,-0.27685632124063775,4.3480952380952385,0.27683275,0.35783075,-0.08099799999999995,63.7
846,2023-05-01,17.63608695652174,-0.3700601052227815,4.688260869565218,0.25937775,0.41385575,-0.154478,59.0
847,2023-06-01,14.003181818181817,-0.3766475894458892,4.294090909090909,0.4071384,0.27809300000000003,0.12904539999999998,64.2
848,2023-07-01,13.932380952380951,-0.3952368491309265,3.9371428571428573,0.45913525,0.2399155,0.21921975,71.5
849,2023-08-01,15.85391304347826,-0.4432021895518925,3.9030434782608694,0.3898664,0.2948348,0.09503160000000001,69.4
850,2023-09-01,15.173333333333332,-0.453094677836629,3.889090909090909,0.33924175,0.33589575,0.0033460000000000018,67.8
851,2023-10-01,18.887727272727272,-0.428718767770014,4.3554545454545455,0.33362075,0.38964925,-0.05602849999999997,63.8
852,2023-11-01,14.01909090909091,-0.4734244518811705,3.985909090909091,0.4095074,0.2976302,0.11187719999999997,61.3
853,2023-12-01,12.7185,-0.5221778015111076,3.411818181818182,0.49465625,0.23170625,0.26294999999999996,69.7
854,2024-01-01,13.388636363636364,-0.5592772277598582,3.391739130434783,0.441985,0.2513035,0.1906815,79.0
855,2024-02-01,13.980476190476189,-0.564477482052805,3.3600000000000003,0.4620748,0.2428122,0.21926259999999997,76.9
856,2024-03-01,13.7875,-0.5481481108580328,3.0359090909090907,0.47708525,0.233226,0.24385924999999997,79.4
857,2024-04-01,16.137727272727275,-0.5350313517911447,3.227272727272727,0.402845,0.28540350000000003,0.11744149999999998,77.2
